,all_day,calendar_count,calendars,city_name,comment_count,country_abbr,country_abbr2,country_name,created,description,geocode_type,going,going_count,groups,id,image,latitude,link_count,longitude,modified,olson_path,owner,performers,postal_code,privacy,recur_string,region_abbr,region_name,start_time,stop_time,title,tz_city,tz_country,tz_id,tz_olson_path,url,venue_address,venue_display,venue_id,venue_name,venue_url,watching_count
1158,0,,,Dublin,,IRL,IE,Ireland,2017-06-26 07:02:54," The IAA in conjunction with sponsors Flight Centre are hosting the annual Christmas in July Family BBQ.  We are delighted to have Flight Centre as sponsors of the Ireland Australia Association for 2017. If you are thinking of planning a trip home at Christmas this year or in the near future, contact the team at Flight Centre to arrange all your travel requirements.     The event is an opportunity to celebrate an Australian style Christmas BBQ in the middle of the Irish summer with family, friends and others who share a love for Australia and Ireland. Christmas in July 2017 is being held at Wanderers Rugby Club, 65A Merrion Rd Ballsbridge D4. Tickets to the event include; BBQ Buffet Lunch  If you have any specific dietary requirements, please inform us prior to the event Special Guests Activities for the kids (cricket, football, hurling etc.) A visit from Santa with surprises for the children aged 0 - 12 Opportunity for the family/children to be photographed with Santa And much more! For the benefit of Santa, once you purchase your ticket, please email the organisers the names and ages of any children attending the bbq. For the adults, there will be sun (hopefully!), an opportunity to impress with your sporting prowess and drinks available at Bar prices. Dress Code: Aussie BBQ with a touch of Christmas (thongs encouraged!) Location & Parking: Parking is available at the Rugby Club Queries: For all other event enquiries please contact Bryce Fraser via email - president@irelandaustralia.org   ",City Based GeoCodes,,,,E0-001-104151614-0,"[{'medium': {'url': 'http://s3.evcdn.com/images/medium/I0-001/038/823/898-4.jpeg_/iaa-christmas-july-bbq-2017-98.jpeg', 'width': '128', 'height': '128'}, 'thumb': {'url': 'http://s3.evcdn.com/images/thumb/I0-001/038/823/898-4.jpeg_/iaa-christmas-july-bbq-2017-98.jpeg', 'width': '48', 'height': '48'}, 'caption': None, 'url': 'http://s3.evcdn.com/images/small/I0-001/038/823/898-4.jpeg_/iaa-christmas-july-bbq-2017-98.jpeg', 'height': '48', 'width': '48', 'small': {'url': 'http://s3.evcdn.com/images/small/I0-001/038/823/898-4.jpeg_/iaa-christmas-july-bbq-2017-98.jpeg', 'width': '48', 'height': '48'}}]",53.3416,,-6.25735,2017-06-26 17:48:05,Europe/Dublin,evdb,,,1,,D,Dublin,2017-07-23 12:00:00,,IAA Christmas in July BBQ 2017,,,,,http://dublin.eventful.com/events/iaa-christmas-july-bbq-2017-/E0-001-104151614-0?utm_source=apis&utm_medium=apim&utm_campaign=apic,65A Merrion Road,1,V0-001-009802808-4,Wanderers Rugby Club House,http://dublin.eventful.com/venues/wanderers-rugby-club-house-/V0-001-009802808-4?utm_source=apis&utm_medium=apim&utm_campaign=apic,
1159,0,,,Dublin,,IRL,IE,Ireland,2017-06-26 10:43:19," Japanese Mindfulness Meditation Classes - SUMMER SERIES July & AugustLearn to calm your mind and create inner peace. Stay cool this summer with the SUMMER SERIES Japanese Mindfulness Meditation classes this July & August. To help you keep up your practice over the summer so you can continue to stay grounded and calm, we offer a flexible way to join the classes. You can drop-in per class or save by booking a 4, 6 or 8 class package; you can use these classes at any time during July and August. So you won&#39;t loose any classes when you are on holidays or can&#39;t make certain dates.  Some classes may have a special theme, such as chanting, love & compassion, the 5 elelemnts. If you have any suggestions, please feel free to let us know. All classes are suitable for beginners and experienced meditators alike. There will also be ongoing support between classes through the Lift Your Spirit meditation facebook group where you can share your experiences and ask questions. When:   Monday, 7.40 - 8.40 pm (July 3, 10, 17, 24, 31; August 7, 14, 21, 28) Where:  Dublin Holistic Centre, 28 South William Street, Dublin 2  Fee:      Drop-in €15; multi-class packages: 4 classes €50, 6 classes €65, 8 classes €75            (when you book a 6 or 8 class pass you pay only €10 for additional drop-in classes) NOTE: Booking is essential and places are limited to max. 12 people per class. Would you like to know more? Contact Tessa on 087 352 5995 or tessa@liftyourspirit.ie You can also sign up for the Lift Your Spirit Meditation Newsletter to receive weekly meditation quotes and news about upcoming events. WHY MEDITATE? Many of us are living busy lives and tend to often be in our heads with a constant stream of thoughts. We often forget to check in with ourselves, to be present and aware of whom we truly are.  Meditation can help you to: ~ manage stress ~ be happier ~ be healthier ~ be present ~ be more focussed ~ create inner peace ~ sleep better Structure of the Meditation Classes: Each class is run as a complete meditation practice and will include discussion of the practices, guided meditations, and contemplation. The practices used aim to create balance between body and mind. The classes are open to everyone who is interested in meditation, whether you are a complete beginner or have experience with meditation. Japanese Meditation Practices: The meditation practices used in these classes are based on the Japanese Energetic System, also called The Three Diamonds. The focus is on three energy centres, the Hara (belly), the head and the heart. In Japanese meditation practices the body-mind connection is central: the techniques used help you to get out of your head and bring your awareness back into your body. This helps focus the mind and helps you to become more grounded and present. The techniques used are characterised by simplicity. Elements we work with include utilising breath, Ki (energy) cultivation and awareness, precepts (way of being). Practical Info No need to bring anything. Just wear comfortable clothing (lockers and changing facilities are available). When you arrive, please ring the bell marked “studios”. The class is in Studio 2 on the first floor. Please arrive on time or a few minutes early so meditations will not be interrupted. The classes are led by Tessa van Keeken of Lift Your Spirit, an experienced meditation teacher. She also is a qualified Holistic Therapist, Life Coach, NLP Practitioner and Reiki Master & Teacher. For more information visit www.liftyourspirit.ie or contact Tessa at tessa@liftyourspirit.ie or on 087 352 5995. ",City Based GeoCodes,,,,E0-001-104154571-7,"[{'medium': {'url': 'http://s4.evcdn.com/images/medium/I0-001/038/822/847-3.jpeg_/japanese-mindfulness-meditation-summer-series-jul-47.jpeg', 'width': '128', 'height': '128'}, 'thumb': {'url': 'http://s4.evcdn.com/images/thumb/I0-001/038/822/847-3.jpeg_/japanese-mindfulness-meditation-summer-series-jul-47.jpeg', 'width': '48', 'height': '48'}, 'caption': None, 'url': 'http://s4.evcdn.com/images/small/I0-001/038/822/847-3.jpeg_/japanese-mindfulness-meditation-summer-series-jul-47.jpeg', 'height': '48', 'width': '48', 'small': {'url': 'http://s4.evcdn.com/images/small/I0-001/038/822/847-3.jpeg_/japanese-mindfulness-meditation-summer-series-jul-47.jpeg', 'width': '48', 'height': '48'}}]",53.3416,,-6.25735,2017-06-26 17:44:05,Europe/Dublin,evdb,,,1,,D,Dublin,2017-07-10 19:40:00,,Japanese Mindfulness Meditation - SUMMER SERIES July & August (drop-in or multi-class package),,,,,http://dublin.eventful.com/events/japanese-mindfulness-meditation-summer-series-j-/E0-001-104154571-7?utm_source=apis&utm_medium=apim&utm_campaign=apic,28 South William Street,1,V0-001-004717994-2,Dublin Holistic Centre,http://dublin.eventful.com/venues/dublin-holistic-centre-/V0-001-004717994-2?utm_source=apis&utm_medium=apim&utm_campaign=apic,
1160,0,,,Dublin,,IRL,IE,Ireland,2017-02-24 07:20:01,,EVDB Geocoder,,,,E0-001-100636339-8,"[{'medium': {'url': 'http://s1.evcdn.com/images/medium/I0-001/038/324/988-8.jpeg_/all-them-witches-88.jpeg', 'width': '128', 'height': '128'}, 'thumb': {'url': 'http://s1.evcdn.com/images/thumb/I0-001/038/324/988-8.jpeg_/all-them-witches-88.jpeg', 'width': '48', 'height': '48'}, 'caption': None, 'url': 'http://s1.evcdn.com/images/small/I0-001/038/324/988-8.jpeg_/all-them-witches-88.jpeg', 'height': '48', 'width': '48', 'small': {'url': 'http://s1.evcdn.com/images/small/I0-001/038/324/988-8.jpeg_/all-them-witches-88.jpeg', 'width': '48', 'height': '48'}}]",53.3366089,,-6.2655735,2017-04-18 04:22:33,Europe/Dublin,evdb,,2,1,,D,Dublin,2017-10-02 20:00:00,,All Them Witches,,,,,http://dublin.eventful.com/events/all-them-witches-/E0-001-100636339-8?utm_source=apis&utm_medium=apim&utm_campaign=apic,25 Wexford Street,1,V0-001-000377298-5,Whelan's,http://dublin.eventful.com/venues/whelans-/V0-001-000377298-5?utm_source=apis&utm_medium=apim&utm_campaign=apic,
1161,0,,,Dublin,,IRL,IE,Ireland,2017-06-20 16:47:23,,City Based GeoCodes,,,,E0-001-103940415-2,"[{'medium': {'url': 'http://s3.evcdn.com/images/medium/I0-001/038/770/730-8.jpeg_/trevor-sensor-30.jpeg', 'width': '128', 'height': '128'}, 'thumb': {'url': 'http://s3.evcdn.com/images/thumb/I0-001/038/770/730-8.jpeg_/trevor-sensor-30.jpeg', 'width': '48', 'height': '48'}, 'caption': None, 'url': 'http://s3.evcdn.com/images/small/I0-001/038/770/730-8.jpeg_/trevor-sensor-30.jpeg', 'height': '48', 'width': '48', 'small': {'url': 'http://s3.evcdn.com/images/small/I0-001/038/770/730-8.jpeg_/trevor-sensor-30.jpeg', 'width': '48', 'height': '48'}}]",53.3416,,-6.25735,2017-06-20 16:47:23,Europe/Dublin,evdb,,,1,,D,Dublin,2017-10-02 20:00:00,,Trevor Sensor,,,,,http://dublin.eventful.com/events/trevor-sensor-/E0-001-103940415-2?utm_source=apis&utm_medium=apim&utm_campaign=apic,Portobello Harbour,1,V0-001-007638132-5,Bello Bar,http://dublin.eventful.com/venues/bello-bar-/V0-001-007638132-5?utm_source=apis&utm_medium=apim&utm_campaign=apic,
1162,0,,,Dublin,,IRL,IE,Ireland,2017-07-04 03:43:31," Nicole Krauss in conversation with Nadine O’ReganStudio Theatre, dlr LexIconMonday 28 August, 7.30pmTickets €12 & €10Nicole Krauss is back with her first novel in seven years. From the bestselling, twice Orange Prize-shortlisted, National Book Award-nominated author comes a vibrant tale of transformation: of a man in his later years and a woman novelist, each drawn to the Levant on a journey of self-discovery. Bursting with life and humour, Forest Dark is a profound, mesmerising, achingly beautiful novel of metamorphosis and self-realisation – of looking beyond all that is visible towards the infinite. ",City Based GeoCodes,,,,E0-001-104380333-2,"[{'medium': {'url': 'http://s4.evcdn.com/images/medium/I0-001/038/894/579-2.jpeg_/dlr-lexicon-nicole-krauss-conversation-nadine-oreg-79.jpeg', 'width': '128', 'height': '128'}, 'thumb': {'url': 'http://s4.evcdn.com/images/thumb/I0-001/038/894/579-2.jpeg_/dlr-lexicon-nicole-krauss-conversation-nadine-oreg-79.jpeg', 'width': '48', 'height': '48'}, 'caption': None, 'url': 'http://s4.evcdn.com/images/small/I0-001/038/894/579-2.jpeg_/dlr-lexicon-nicole-krauss-conversation-nadine-oreg-79.jpeg', 'height': '48', 'width': '48', 'small': {'url': 'http://s4.evcdn.com/images/small/I0-001/038/894/579-2.jpeg_/dlr-lexicon-nicole-krauss-conversation-nadine-oreg-79.jpeg', 'width': '48', 'height': '48'}}]",53.3416,,-6.25735,2017-07-04 03:43:31,Europe/Dublin,evdb,,,1,,D,Dublin,2017-08-28 19:30:00,,dlr LexIcon: Nicole Krauss In Conversation With Nadine O'Regan,,,,,http://dublin.eventful.com/events/dlr-lexicon-nicole-krauss-conversation-nadine-or-/E0-001-104380333-2?utm_source=apis&utm_medium=apim&utm_campaign=apic,Haigh Terrace,1,V0-001-009044553-1,dlr LexIcon,http://dublin.eventful.com/venues/dlr-lexicon-/V0-001-009044553-1?utm_source=apis&utm_medium=apim&utm_campaign=apic,
1163,0,,,Dublin,,IRL,IE,Ireland,2017-06-26 10:43:20," Japanese Mindfulness Meditation Classes - SUMMER SERIES July & AugustLearn to calm your mind and create inner peace. Stay cool this summer with the SUMMER SERIES Japanese Mindfulness Meditation classes this July & August. To help you keep up your practice over the summer so you can continue to stay grounded and calm, we offer a flexible way to join the classes. You can drop-in per class or save by booking a 4, 6 or 8 class package; you can use these classes at any time during July and August. So you won&#39;t loose any classes when you are on holidays or can&#39;t make certain dates.  Some classes may have a special theme, such as chanting, love & compassion, the 5 elelemnts. If you have any suggestions, please feel free to let us know. All classes are suitable for beginners and experienced meditators alike. There will also be ongoing support between classes through the Lift Your Spirit meditation facebook group where you can share your experiences and ask questions. When:   Monday, 7.40 - 8.40 pm (July 3, 10, 17, 24, 31; August 7, 14, 21, 28) Where:  Dublin Holistic Centre, 28 South William Street, Dublin 2  Fee:      Drop-in €15; multi-class packages: 4 classes €50, 6 classes €65, 8 classes €75            (when you book a 6 or 8 class pass you pay only €10 for additional drop-in classes) NOTE: Booking is essential and places are limited to max. 12 people per class. Would you like to know more? Contact Tessa on 087 352 5995 or tessa@liftyourspirit.ie You can also sign up for the Lift Your Spirit Meditation Newsletter to receive weekly meditation quotes and news about upcoming events. WHY MEDITATE? Many of us are living busy lives and tend to often be in our heads with a constant stream of thoughts. We often forget to check in with ourselves, to be present and aware of whom we truly are.  Meditation can help you to: ~ manage stress ~ be happier ~ be healthier ~ be present ~ be more focussed ~ create inner peace ~ sleep better Structure of the Meditation Classes: Each class is run as a complete meditation practice and will include discussion of the practices, guided meditations, and contemplation. The practices used aim to create balance between body and mind. The classes are open to everyone who is interested in meditation, whether you are a complete beginner or have experience with meditation. Japanese Meditation Practices: The meditation practices used in these classes are based on the Japanese Energetic System, also called The Three Diamonds. The focus is on three energy centres, the Hara (belly), the head and the heart. In Japanese meditation practices the body-mind connection is central: the techniques used help you to get out of your head and bring your awareness back into your body. This helps focus the mind and helps you to become more grounded and present. The techniques used are characterised by simplicity. Elements we work with include utilising breath, Ki (energy) cultivation and awareness, precepts (way of being). Practical Info No need to bring anything. Just wear comfortable clothing (lockers and changing facilities are available). When you arrive, please ring the bell marked “studios”. The class is in Studio 2 on the first floor. Please arrive on time or a few minutes early so meditations will not be interrupted. The classes are led by Tessa van Keeken of Lift Your Spirit, an experienced meditation teacher. She also is a qualified Holistic Therapist, Life Coach, NLP Practitioner and Reiki Master & Teacher. For more information visit www.liftyourspirit.ie or contact Tessa at tessa@liftyourspirit.ie or on 087 352 5995. ",City Based GeoCodes,,,,E0-001-104154572-6,"[{'medium': {'url': 'http://s4.evcdn.com/images/medium/I0-001/038/822/847-3.jpeg_/japanese-mindfulness-meditation-summer-series-jul-47.jpeg', 'width': '128', 'height': '128'}, 'thumb': {'url': 'http://s4.evcdn.com/images/thumb/I0-001/038/822/847-3.jpeg_/japanese-mindfulness-meditation-summer-series-jul-47.jpeg', 'width': '48', 'height': '48'}, 'caption': None, 'url': 'http://s4.evcdn.com/images/small/I0-001/038/822/847-3.jpeg_/japanese-mindfulness-meditation-summer-series-jul-47.jpeg', 'height': '48', 'width': '48', 'small': {'url': 'http://s4.evcdn.com/images/small/I0-001/038/822/847-3.jpeg_/japanese-mindfulness-meditation-summer-series-jul-47.jpeg', 'width': '48', 'height': '48'}}]",53.3416,,-6.25735,2017-06-26 17:45:16,Europe/Dublin,evdb,,,1,,D,Dublin,2017-07-17 19:40:00,,Japanese Mindfulness Meditation - SUMMER SERIES July & August (drop-in or multi-class package),,,,,http://dublin.eventful.com/events/japanese-mindfulness-meditation-summer-series-j-/E0-001-104154572-6?utm_source=apis&utm_medium=apim&utm_campaign=apic,28 South William Street,1,V0-001-004717994-2,Dublin Holistic Centre,http://dublin.eventful.com/venues/dublin-holistic-centre-/V0-001-004717994-2?utm_source=apis&utm_medium=apim&utm_campaign=apic,
1164,0,,,Dublin,,IRL,IE,Ireland,2017-06-30 05:45:20," Social Justice Ireland  invites you to the launch of   Budget Choices 2018 On Monday 17th July 2017 @ 11am in Buswells Hotel, Molesworth St., Dublin 2    (Registration starts at 10:30am) The Government faces many choices as it formulates Budget 2018. What investment in infrastrucutre and services is needed? How much will it cost? How can it be paid for? Please join us to hear and discuss our proposals which would lead towards a fairer, more just society ",EVDB Geocoder,,,,E0-001-104253812-1,"[{'medium': {'url': 'http://s1.evcdn.com/images/medium/I0-001/038/863/820-9.png_/social-justice-ireland-budget-choices-2018-launch-20.png', 'width': '128', 'height': '128'}, 'thumb': {'url': 'http://s1.evcdn.com/images/thumb/I0-001/038/863/820-9.png_/social-justice-ireland-budget-choices-2018-launch-20.png', 'width': '48', 'height': '48'}, 'caption': None, 'url': 'http://s1.evcdn.com/images/small/I0-001/038/863/820-9.png_/social-justice-ireland-budget-choices-2018-launch-20.png', 'height': '48', 'width': '48', 'small': {'url': 'http://s1.evcdn.com/images/small/I0-001/038/863/820-9.png_/social-justice-ireland-budget-choices-2018-launch-20.png', 'width': '48', 'height': '48'}}]",53.3408323,,-6.2557754,2017-06-30 05:45:20,Europe/Dublin,evdb,,,1,,D,Dublin,2017-07-17 10:30:00,,Social Justice Ireland Budget Choices 2018 Launch,,,,,http://dublin.eventful.com/events/social-justice-ireland-budget-choices-2018-launc-/E0-001-104253812-1?utm_source=apis&utm_medium=apim&utm_campaign=apic,26 Molesworth St,1,V0-001-006200176-9,Buswells Hotel,http://dublin.eventful.com/venues/buswells-hotel-/V0-001-006200176-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,
1165,0,,,Dublin,,IRL,IE,Ireland,2017-07-03 03:56:05," CAMPO VIEJO TAPAS TRAIL 2017Dublin, 26th July 2017 @ 6.30pm Join Campo Viejo, the flagship of Rioja wines, this summer for the return of the hugely popular Campo Viejo Tapas Trail around Dublin. Discover the true passion, generosity and vibrancy of Spain while strolling from eatery to eatery, sharing a selection of authentic Spanish tapas and enjoying a glass of Campo Viejo in each restaurant. Over 18s only. The wines we serve on the trail are: Campo Viejo Rioja Cava (Sparkling wine) - 1st Restaurant Campo Viejo Blanco (White Wine) - 1st Restaurant Campo Viejo Tempranillo (Red Wine) - 2nd Restaurant Campo Viejo Rioja Reserva (Red Wine) - 3rd Restaurant Campo Viejo Gran Reserva (Red Wine) - 4th Restaurant   TERMS AND CONDITIONS By purchasing this ticket you accept the Eventbrite Terms of Service Agreement, available at http://www.eventbrite.com/tos, and the Eventbrite Privacy Policy, available at http://www.eventbrite.com/privacypolicy, as acknowledged during the purchase process. Eventbrite, Inc. is not the seller of this ticket and shall have no responsibility for any refund or exchange. The holder hereof voluntarily assumes all risks incidental to the event, including bodily injury or death, whether occurring prior to, during or following the event. The holder releases management, venue, promoters, participants, organisers, Eventbrite, and their respective subsidiaries and affiliates and each of their respective officers, directors, agents, partners, employees, service providers and representatives from any claims relating to, arising out of or incidental to the event or the holder’s presence thereat. Attendees must be over 18 and may be required to provide proof of age. In the event of not being able to supply proof of age, attendees will not be permitted to attend. No refund will be provided in this instance. Management of the event reserves the right, without the obligation to provide a full or partial refund, to refuse entry to or eject any person for any reason deemed necessary in the sole discretion of management for the safe and orderly operation of the event. There are no refunds accepted, except as required by applicable law and permitted by management of the event. The event will take place rain or shine. In the event of any unforeseen circumstances leading to the cancellation of an event, attendees will be notified as early as possible and a refund will be provided. Transfer of the ticket is permitted should the original purchaser be unable to attend. Resale of the tickets on 3rd party websites is not permitted. Resale of tickets above the face value is not permitted. This ticket may not be used for advertising, promotion (including contests or sweepstakes) or other trade or commercial purposes without the express written consent of Irish Distillers Limited of Simmonscourt House, Simmonscourt Road, Ballsbridge, Dublin 4, Ireland. The holder consents to the use of his or her image, likeness, actions and statements in connection with any recorded audio, photograph, video or other publication of the event. Certain items may be prohibited by the policies of management, venue, promoters, participants or organisers. Tickets not obtained directly from the primary seller (i.e. management of the event) may be lost, stolen, counterfeit or invalid and will be void and holder assumes all risks of purchasing a ticket other than directly from the primary seller (i.e. management of the event), including being excluded from the event without refund. Attendees must advise the organisers of any special dietary requirements at the time of booking. Individuals participating in the Campo Viejo Tapas Trail submit their personal details for the purpose of organising their attendance at the event. Any email or phone correspondence made by the organisers will be for this sole purpose except in the instance of participants opting in to receive further communications. In the event where individials opt to subscribe to receiving marketing materials from Campo Viejo, they will be contacted in compliance with the Data Protection Act 1988 (amended 2003). WAIVER AND RELEASE OF LIABILITY AND ASSUMPTION OF RISK In consideration for attending the Campo Viejo Tapas Trail the ticket holder absolutely and unconditionally releases and agrees to hold harmless and indemnify Irish Distillers Limited and its affiliates, officers, directors, members, employees and agents from all claims for property damages, injury or death which he/she may suffer or for which he/she may be liable to others, arising out of the attendance, whether such claims are for negligence or any other theory of recovery, except intentional misconduct. The ticket holder acknowledges and understands that Irish Distillers Limited is not the supplier of food services. The ticket holder agrees that Irish Distillers Limited shall not be held liable for the acts of any persons not employed by Irish Distillers Limited or for any acts of Irish Distillers Limited employees committed while off duty or outside the course and scope of their employment. Irish Distillers Limited and any agency working on behalf of Irish Distillers Limited reserve the right to refuse admission to any ticket holder whose physical or mental condition or behavior would be considered in the sole opinion of Irish Distillers Limited or agency working on behalf of them a risk to the ticket holder’s own well-being or that of any other attendees. EXPRESS ASSUMPTION OF RISK: The ticket holder agrees that he/she is participating on the Campo Viejo Tapas Trail at his/her own risk and assumes all risk of injury, illness, damage or loss that might result, even if the risks arise out of the negligence or fault of Irish Distillers Limited. PRIVACY STATEMENT http://www.campoviejotapastrail.ie/privacypolicy ",City Based GeoCodes,,,,E0-001-104363750-8,"[{'medium': {'url': 'http://s4.evcdn.com/images/medium/I0-001/038/889/659-3.jpeg_/campo-viejo-tapas-trail-2017-dublin-26th-july-20-59.jpeg', 'width': '128', 'height': '128'}, 'thumb': {'url': 'http://s4.evcdn.com/images/thumb/I0-001/038/889/659-3.jpeg_/campo-viejo-tapas-trail-2017-dublin-26th-july-20-59.jpeg', 'width': '48', 'height': '48'}, 'caption': None, 'url': 'http://s4.evcdn.com/images/small/I0-001/038/889/659-3.jpeg_/campo-viejo-tapas-trail-2017-dublin-26th-july-20-59.jpeg', 'height': '48', 'width': '48', 'small': {'url': 'http://s4.evcdn.com/images/small/I0-001/038/889/659-3.jpeg_/campo-viejo-tapas-trail-2017-dublin-26th-july-20-59.jpeg', 'width': '48', 'height': '48'}}]",53.3416,,-6.25735,2017-07-03 03:56:05,Europe/Dublin,evdb,,,1,,D,Dublin,2017-07-26 18:30:00,,Campo Viejo Tapas Trail 2017 - Dublin - 26th July 2017 @ 6.30pm,,,,,http://dublin.eventful.com/events/campo-viejo-tapas-trail-2017-dublin-26th-july-/E0-001-104363750-8?utm_source=apis&utm_medium=apim&utm_campaign=apic,"The Digital Depot Roe Lane, Thomas Street Dublin 8 Ireland",1,V0-001-005161017-2,Dublin,http://dublin.eventful.com/venues/dublin-/V0-001-005161017-2?utm_source=apis&utm_medium=apim&utm_campaign=apic,
1166,0,,,Dublin,,IRL,IE,Ireland,2017-06-09 13:38:19," Parent First Aid is Ireland&#39;s fastest growing first aid course offering a 2 hour practical training course specially designed for Parents and Carers of Children.  In this hands on session, you will learn life saving techniques from our highly qualified and experienced first aid training professionals. The main topics covered are: Activation of emergency services CPR Choking Burns & Scalds Asthma Bleeding & Fevers Meningitis plus more on request from participants. The Parent First Aid course is an Interactive hands on session.  Our team of qualified trainers are highly experienced and bring the most up to date first aid training skills to the class. The biggest fear for a parent is not knowing what to do in a medical emergency so this course will help give you the skills to remain calm and use the techniques learned from this 2 hour Parent First Aid session. Course Pricing: Class Only - €35 Class + First Aid Booklet - €40 Class + First Aid Kit - €50 Class, First Aid Kit + Booklet - €55 Full details can be found on our website www.parentfirstaid.ie FAQs Where can I contact the organiser with any questions? Please contact Peter at parentfirstaid@gmail.com or call him on 087 245 3387. What is the refund policy? Three weeks before course start - 100% refund One week before course start - 50% refund Cancellations less than one week before course start - no refund, however we will offer you a place on the next available date. ",City Based GeoCodes,,,,E0-001-103671194-5,"[{'medium': {'url': 'http://s4.evcdn.com/images/medium/I0-001/038/701/187-6.jpeg_/blanchardstown-parent-first-aid-87.jpeg', 'width': '128', 'height': '128'}, 'thumb': {'url': 'http://s4.evcdn.com/images/thumb/I0-001/038/701/187-6.jpeg_/blanchardstown-parent-first-aid-87.jpeg', 'width': '48', 'height': '48'}, 'caption': None, 'url': 'http://s4.evcdn.com/images/small/I0-001/038/701/187-6.jpeg_/blanchardstown-parent-first-aid-87.jpeg', 'height': '48', 'width': '48', 'small': {'url': 'http://s4.evcdn.com/images/small/I0-001/038/701/187-6.jpeg_/blanchardstown-parent-first-aid-87.jpeg', 'width': '48', 'height': '48'}}]",53.3416,,-6.25735,2017-07-03 04:06:13,Europe/Dublin,evdb,,,1,,D,Dublin,2017-09-07 19:00:00,,BLANCHARDSTOWN Parent First Aid,,,,,http://dublin.eventful.com/events/blanchardstown-parent-first-aid-/E0-001-103671194-5?utm_source=apis&utm_medium=apim&utm_campaign=apic,Huntstown Way,1,V0-001-009078798-7,Huntstown Community Centre,http://dublin.eventful.com/venues/huntstown-community-centre-/V0-001-009078798-7?utm_source=apis&utm_medium=apim&utm_campaign=apic,
1167,2,,,Dublin,,IRL,IE,Ireland,2017-07-01 19:54:03," <em>plus support</em><p><strong>^ Upstairs ^</strong><p><a href=""https://www.facebook.com/events/564101803977484/"" rel=""nofollow""></a><p>With their genesis on a small Island off the West Coast of Ireland, The Niall McCabe Band have honed a sound that is structured around the conventions of soul music and, in equal parts, reflects the influence of folk and rock traditions on their performance and writing. <p>The sound? They call it transatlantic soul.<p>A cross genre multi-instrumentalist, Niall, the songwriter and frontman, grew up on Clare Island off the coast of County Mayo. The insularity of growing up on an island has had a profound effect on his song-writing and thinking in general. He feels that  “the physical isolation tends to make you think more outwardly and look for connections with the wider world.”<p><p>The rest of the band comprises of Hugh Dillon on electric guitar, Dave Duffy on bass and Davie Ryan on drums. Musically, the band share a very coherent outlook having played together in various groups over the last five years including Jazz quartets and Big-Band Soul outfits.<p>Steadfast in developing a solid style that displays the musical skills of each member, the band are motivated by the simplicity of playing ‘for the song’.<p>The band released their album Part of the Light in March 2014 to critical acclaim. Featured as Radio One’s Album of the Week and played extensively across national radio. The band followed national touring with live performances on The Saturday Night Show and Radio One along with a sold out headlining show at The Westport Arts Festival.<p><br><strong>TICKETS</strong><br><br><p>€12 available online from <a href=""http://www.whelanslive.com/index.php/wav-tickets"" rel=""nofollow"">WAV Tickets</a> or Lo-Call <a rel=""external"" rel=""external"" rel=""external"" rel=""external"">1890 200 078</a> (1-7pm M-F)<p>– 50c per ticket service charge applies on phone, internet or creditcard bookings. Final ticket price may be higher from other outlets.<p>Strictly over 18′s, I.D. may be required.<br><strong>AFTER THE GIG</strong><br><br><p>Indie & Alternative Dance Party | Drinks Promos | 11pm til 3am or check out the bands playing The Midnight Hour in the upstairs venue – Free Entry via front door until 10:30pm.</p></p></p></p></p></p></p></p></p></p></p></p></p></p>",EVDB Geocoder,,,,E0-001-104323232-1,"[{'medium': {'url': 'http://s2.evcdn.com/images/medium/I0-001/038/881/873-5.jpeg_/niall-mc-cabe-73.jpeg', 'width': '128', 'height': '128'}, 'thumb': {'url': 'http://s2.evcdn.com/images/thumb/I0-001/038/881/873-5.jpeg_/niall-mc-cabe-73.jpeg', 'width': '48', 'height': '48'}, 'caption': None, 'url': 'http://s2.evcdn.com/images/small/I0-001/038/881/873-5.jpeg_/niall-mc-cabe-73.jpeg', 'height': '48', 'width': '48', 'small': {'url': 'http://s2.evcdn.com/images/small/I0-001/038/881/873-5.jpeg_/niall-mc-cabe-73.jpeg', 'width': '48', 'height': '48'}}]",53.3366089,,-6.2655735,2017-07-02 16:53:11,Europe/Dublin,evdb,,2,1,,D,Dublin,2017-07-06 00:00:00,,NIALL MC CABE,,,,,http://dublin.eventful.com/events/niall-mc-cabe-/E0-001-104323232-1?utm_source=apis&utm_medium=apim&utm_campaign=apic,25 Wexford Street,1,V0-001-000377298-5,Whelan's,http://dublin.eventful.com/venues/whelans-/V0-001-000377298-5?utm_source=apis&utm_medium=apim&utm_campaign=apic,
